source_file,docket_number,date,court,reference
0163_8Afs_1600034_20170124094344_prevedeno.txt,8  Afs  163/2016-34,2017-01-18,SupAdmCo,cj. 3563/09-046100-024
0292_6Azs_1500024_20160212103225_prevedeno.txt,6  Azs  292/2015  -  24,2016-02-03,SupAdmCo,ve veci Said Shamilovich Kadzoev
0252_5Afs_1700031_20180801165125_20180802132042_prevedeno.txt,5  Afs  252/2017  -  31,2018-07-31,SupAdmCo,ve spojen??ch vecech Optigen Ltd a Fulcrum Electronics Ltd (v likvidaci) a Bond House Systems Ltd proti 
0252_5Afs_1700031_20180801165125_20180802132042_prevedeno.txt,5  Afs  252/2017  -  31,2018-07-31,SupAdmCo,C-354/03
0252_5Afs_1700031_20180801165125_20180802132042_prevedeno.txt,5  Afs  252/2017  -  31,2018-07-31,SupAdmCo,ve veci C - 384/04
0252_5Afs_1700031_20180801165125_20180802132042_prevedeno.txt,5  Afs  252/2017  -  31,2018-07-31,SupAdmCo,Federation of Technological Industries a dal??i
0252_5Afs_1700031_20180801165125_20180802132042_prevedeno.txt,5  Afs  252/2017  -  31,2018-07-31,SupAdmCo,C-271/06
0252_5Afs_1700031_20180801165125_20180802132042_prevedeno.txt,5  Afs  252/2017  -  31,2018-07-31,SupAdmCo,C-132/06
0120_1Afs_0800163A_prevedeno.txt,1  Afs  120/2008  -  163,2008-11-05,SupAdmCo,c. j. 107413/05/214932/2729
0120_1Afs_0800163A_prevedeno.txt,1  Afs  120/2008  -  163,2008-11-05,SupAdmCo,c. j. 137047/05/214932/5271
