soubor,spisovka,datum,soud,reference,soubor2,datum2,soud2
rozhodnuti-32_Cdo_3978_2011.txt,32 Cdo 3978/2011,2013-12-03,SupCo,Cpjn 30/97
rozhodnuti-32_Cdo_3978_2011.txt,32 Cdo 3978/2011,2013-12-03,SupCo,20 Cdo 2380/98
rozhodnuti-20_Cdo_509_2006.txt,20 Cdo 509/2006,2006-07-19,SupCo,20 Cdo 508/2004
rozhodnuti-20_Cdo_50_2008.txt,20 Cdo 50/2008,2010-01-21,SupCo,21 Cdo 2101/98
rozhodnuti-25_Cdo_4466_2017.txt,25 Cdo 4466/2017,2018-05-16,SupCo,2 Cdo 2/93
rozhodnuti-21_Cdo_346_2014.txt,21 Cdo 346/2014,2015-03-05,SupCo,21 Cdo 1524/98
rozhodnuti-20_Cdo_4608_2016.txt,20 Cdo 4608/2016,2016-11-08,SupCo,21 Cdo 2020/98
rozhodnuti-28_Cdo_4843_2015.txt,28 Cdo 4843/2015,2016-10-03,SupCo,20 Cdo 2069/98
rozhodnuti-28_Cdo_4843_2015.txt,28 Cdo 4843/2015,2016-10-03,SupCo,20 Cdo 211/99
rozhodnuti-28_Cdo_4843_2015.txt,28 Cdo 4843/2015,2016-10-03,SupCo,28 Cdo 3704/2014
rozhodnuti-26_Cdo_1896_2005.txt,26 Cdo 1896/2005,2006-04-05,SupCo,7 Cdo 63/92
