source_file,docket_number,date,court,reference,source_file2,date2,court2
0162_5Azs_1500029_20151014111819_prevedeno.txt,5 Azs 162/2015 - 29,2015-11-08,SupAdmCo,21 Cdo 683/2006,rozhodnuti-21_Cdo_683_2006.txt,2006-09-14,SupCo
0029_2Afs_0900060A_prevedeno.txt,2 Afs 29/2009 - 60,2009-07-15,SupAdmCo,3 Tz 120/2000,rozhodnuti-3_Tz_120_2000.txt,2000-06-22,SupCo
0003_5Afs_1000_39ee83bf_ec09_4e92_8884_7ee4316e85d9_prevedeno.txt,5 Afs 3/2010 - 144,2010-09-17,SupAdmCo,20 Cdo 2369/99,rozhodnuti-20_Cdo_2369_99.txt,2001-10-31,SupCo
0003_5Afs_1000_39ee83bf_ec09_4e92_8884_7ee4316e85d9_prevedeno.txt,5 Afs 3/2010 - 144,2010-09-17,SupAdmCo,22 Cdo 1964/2003,rozhodnuti-22_Cdo_1964_2003.txt,2004-01-06,SupCo
0006_4As__1500018_20150204145119_prevedeno.txt,4 As 6/2015 - 18,2015-01-23,SupAdmCo,32 Cdo 2584/98,rozhodnuti-32_Cdo_2584_98.txt,2001-04-19,SupCo
0024_0Konf1700020_20180503104702_20180504084013_prevedeno.txt,Konf 24/2017-20,2018-04-24,SupAdmCo,30 Cdo 2470/2012,rozhodnuti-30_Cdo_2470_2012.txt,2013-01-09,SupCo
0215_1Afs_1400056_20151104143333_prevedeno.txt,1 Afs 215/2014 - 56,2015-11-27,SupAdmCo,31 Cdo 4291/2009,rozhodnuti-31_Cdo_4291_2009.txt,2010-03-10,SupCo
0002_7Aps_110_20110525091858_prevedeno.txt,7 Aps 2/2011 - 53,2011-04-28,SupAdmCo,22 Cdo 3163/2006,rozhodnuti-22_Cdo_3163_2006.txt,2007-11-29,SupCo
0010_2Afs_130_20130606141006_prevedeno.txt,2 Afs 10/2013 - 54,2013-06-05,SupAdmCo,6 Tdo 690/2010,rozhodnuti-6_Tdo_690_2010.txt,2010-11-30,SupCo
0007_1As__140_20140407094735_prevedeno.txt,1 As 7/2014 - 54,2014-03-26,SupAdmCo,22 Cdo 2097/2006,rozhodnuti-22_Cdo_2097_2006.txt,2006-11-20,SupCo
0023_0Aprk11_20120110022139_prevedeno.txt,Aprk 23/2011 - 130,2012-01-09,SupAdmCo,21 Cul 3/2004,rozhodnuti-21_Cul_3_2004.txt,2005-01-12,SupCo
0045_7As__1600033_20160525064106_prevedeno.txt,7 As 45/2016 - 33,2016-04-28,SupAdmCo,28 Cdo 1663/2007,rozhodnuti-28_Cdo_1663_2007.txt,2007-05-30,SupCo
0045_7As__1600033_20160525064106_prevedeno.txt,7 As 45/2016 - 33,2016-04-28,SupAdmCo,22 Cdo 4670/2008,rozhodnuti-22_Cdo_4670_2008.txt,2010-04-28,SupCo
0111_1Afs_0400123A_prevedeno.txt,1 Afs 111/2004-123,2005-09-29,SupAdmCo,20 Cdo 681/2001,rozhodnuti-20_Cdo_681_2001.txt,2002-03-14,SupCo
0052_2Afs_1000_5a0ed78b_8c68_4c5f_acf2_41ef645b5ecc_prevedeno.txt,2 Afs 52/2010 - 103,2010-08-10,SupAdmCo,21 Cdo 1388/2007,rozhodnuti-21_Cdo_1388_2007.txt,2008-04-16,SupCo
0014_0Konf1600010_20170215135554_prevedeno.txt,Konf 14/2016 - 10,2017-02-15,SupAdmCo,28 Cdo 4410/2010,rozhodnuti-28_Cdo_4410_2010.txt,2011-01-12,SupCo
0021_2Afs_100_20110225082714_prevedeno.txt,2 Afs 21/2010 - 118,2011-02-17,SupAdmCo,28 Cdo 436/2007,rozhodnuti-28_Cdo_436_2007.txt,2007-11-30,SupCo
001314Kse_1500050_20160602084729_prevedeno.txt,14 Kse 13/2015 - 50,2016-05-17,SupAdmCo,29 Cdo 2225/2008,rozhodnuti-29_Cdo_2225_2008.txt,2008-09-25,SupCo
001314Kse_1500050_20160602084729_prevedeno.txt,14 Kse 13/2015 - 50,2016-05-17,SupAdmCo,20 Cdo 1105/2000,rozhodnuti-20_Cdo_1105_2000.txt,2000-05-25,SupCo
