source_file,docket_number,date,court,reference
0074_5Afs_0700060A_prevedeno.txt,5 Afs 74/2007 - 60,2009-01-29,SupAdmCo, Pl US 12/06
0094_3Ads_0900_aa8937b0_ddb7_4b55_85a7_61b2254ed4e5_prevedeno.txt,3 Ads 94/2009 - 85,2010-02-19,SupAdmCo, Pl. US 4/2006
0296_6Azs_1400034_20150306093927_prevedeno.txt,6 Azs 296/2014 - 34,2015-03-04,SupAdmCo, IV.US 1765/07
0068_0Nao_0800094_20160229150519_prevedeno.txt,Nao 68/2008 - 94,2008-05-26,SupAdmCo, II. US 105/2001
0145_1As__1500086_20160113145322_prevedeno.txt,1 As 145/2015 - 86,2015-12-17,SupAdmCo, II US 389/01
0154_9Azs_1400002_prevedeno.txt,4 Azs 84/2007 - 119,2007-12-28,SupAdmCo, III US 236/99
0022_0Aprk1700082_20171114122506_prevedeno.txt,Aprk22/2017 - 82,2017-11-13,SupAdmCo,nalez Pl. US 39/13
0022_0Aprk1700082_20171114122506_prevedeno.txt,Aprk22/2017 - 82,2017-11-13,SupAdmCo,nalez II. US 3394/16
0100_5Afs_0800060A_prevedeno.txt,5 Afs 100/2008 - 60,2009-01-29,SupAdmCo, I. US 78/2005
0174_9Afs_1400061_20150424132811_prevedeno.txt,9 Afs 174/2014 - 61,2015-04-22,SupAdmCo, III US 84/94
0174_9Afs_1400061_20150424132811_prevedeno.txt,9 Afs 174/2014 - 61,2015-04-22,SupAdmCo, III US 94/97
0174_9Afs_1400061_20150424132811_prevedeno.txt,9 Afs 174/2014 - 61,2015-04-22,SupAdmCo, II US 686/02
0087_0Nao_1100153_20160223134030_prevedeno.txt,Nao 87/2011 - 153,2011-11-18,SupAdmCo, II. US 105/2001
0064_1Afs_0400063A_prevedeno.txt,1 Afs 64/2004-63,2006-08-25,SupAdmCo, III. US 648/041
0064_1Afs_0400063A_prevedeno.txt,1 Afs 64/2004-63,2006-08-25,SupAdmCo, III. US 38/052
