ssource_file,docket_number,date,court,reference,source_file2,date2,court2
1-3546-11_1.txt,I. US 3546/11,2012-04-24,ConCo,1 Afs 20/2011-74,0020_1Afs_110_20110510091851_prevedeno.txt,2011-04-28,SupAdmCo
2-355-13_1.txt,II. US 355/13,2013-05-23,ConCo,2 As 31/2006-122,0031_2As__0600122A_prevedeno.txt,2006-11-25,SupAdmCo
2-355-13_1.txt,II. US 355/13,2013-05-23,ConCo,6 As 43/2008-472,0043_6As__0800472A_prevedeno.txt,2010-02-10,SupAdmCo
1-2189-15_1.txt,I. US 2189/15,2016-03-17,ConCo,1 Ans 2/2008-52,0002_1Ans_0800052A_prevedeno.txt,2008-04-16,SupAdmCo
1-2189-15_1.txt,I. US 2189/15,2016-03-17,ConCo,2 As 190/2014-52,0190_2As__1400052_20150630142919_prevedeno.txt,2015-06-25,SupAdmCo
4-1364-17_1.txt,IV. US 1364/17,2017-09-13,ConCo,5 Afs 99/2016-28,0099_5Afs_1600028_20170120092507_prevedeno.txt,2017-01-17,SupAdmCo
2-1598-08_1.txt,II. US 1598/08,2008-07-08,ConCo,5 Azs 52/2004,0052_5Azs_0400045A_prevedeno.txt,2004-07-29,SupAdmCo
3-870-06.txt,III. US 870/06,2007-01-03,ConCo,2 Afs 56/2005-83,0056_2Afs_0500083A_prevedeno.txt,2006-08-23,SupAdmCo
4-3572-14_1.txt,IV. US 3572/14,2015-10-13,ConCo,3 Ao 2/2007,0002_3Ao__0700042A_prevedeno.txt,2007-01-24,SupAdmCo
4-3572-14_1.txt,IV. US 3572/14,2015-10-13,ConCo,2 Aos 2/2013,0002_2Aos_1300120_20160517090813_prevedeno.txt,2016-05-16,SupAdmCo
1-113-12_1.txt,I. US 113/12,2012-05-02,ConCo,Nao 6/2011-208,0006_0Nao_110_20110211102238_prevedeno.txt,2011-02-09,SupAdmCo
1-113-12_1.txt,I. US 113/12,2012-05-02,ConCo,Nao 102/2010-129,0102_0Nao_1000129_20160224141316_prevedeno.txt,2011-01-18,SupAdmCo
1-113-12_1.txt,I. US 113/12,2012-05-02,ConCo,Nao 107/2010-38,0107_0Nao_1000038_20160224134125_prevedeno.txt,2011-03-03,SupAdmCo
1-113-12_1.txt,I. US 113/12,2012-05-02,ConCo,Nao 7/2011-25,0007_0Nao_1100025_20160224130846_prevedeno.txt,2011-01-25,SupAdmCo
1-2665-07_2.txt,I. US 2665/07,2009-09-30,ConCo,1 Afs 22/2007-86,0022_1Afs_0700086A_prevedeno.txt,2007-07-11,SupAdmCo
1-2665-07_2.txt,I. US 2665/07,2009-09-30,ConCo,1 Afs 130/2004-90,0130_1Afs_0400090A_prevedeno.txt,2005-12-15,SupAdmCo
Pl-5-12_1.txt,Pl. US 5/12,2012-01-31,ConCo,3 Ads 52/2009,0052_3Ads_0900_3f8f604b_58b9_4446_9459_c917f3e240f8_prevedeno.txt,2009-11-25,SupAdmCo
4-675-15_1.txt,IV. US 675/15,2015-07-09,ConCo,2 Afs 128/2014,0128_2Afs_1400074_20150106134033_prevedeno.txt,2014-12-18,SupAdmCo
4-675-15_1.txt,IV. US 675/15,2015-07-09,ConCo,2 Afs 130/2014,0130_2Afs_1400075_20150106140554_prevedeno.txt,2014-12-18,SupAdmCo
4-675-15_1.txt,IV. US 675/15,2015-07-09,ConCo,2 Afs 134/2014,0134_2Afs_1400068_20150106140931_prevedeno.txt,2014-12-18,SupAdmCo
4-675-15_1.txt,IV. US 675/15,2015-07-09,ConCo,2 Afs 135/2014,0135_2Afs_1400067_20150106140117_prevedeno.txt,2014-12-18,SupAdmCo
3-748-11_1.txt,III. US 748/11,2013-02-21,ConCo,2 As 18/2010-140,0007_1As__1400011_prevedeno.txt,2010-11-07,SupAdmCo
3-748-11_1.txt,III. US 748/11,2013-02-21,ConCo,2 As 20/2011-200,0020_2As__110_20110310092137_prevedeno.txt,2011-03-03,SupAdmCo
2-1464-07_1.txt,II. US 1464/07,2009-04-21,ConCo,1 Afs 157/2004-70,0157_1Afs_0400070A_prevedeno.txt,2006-02-22,SupAdmCo
2-1464-07_1.txt,II. US 1464/07,2009-04-21,ConCo,8 Afs 95/2005,0095_8Afs_0500106A_prevedeno.txt,2007-11-26,SupAdmCo
2-1464-07_1.txt,II. US 1464/07,2009-04-21,ConCo,4 Ads 11/2007,0011_4Ads_070_20110615084221_prevedeno.txt,2007-12-12,SupAdmCo
1-181-10_1.txt,I. US 181/10,2010-07-14,ConCo,6 As 27/2009-61,0027_6As__0900061A_prevedeno.txt,2009-11-07,SupAdmCo
1-181-10_1.txt,I. US 181/10,2010-07-14,ConCo,2 Afs 187/2004-69,0187_2Afs_0400069A_prevedeno.txt,2005-07-22,SupAdmCo
1-181-10_1.txt,I. US 181/10,2010-07-14,ConCo,6 As 61/2004-45,0061_6As__0400045A_prevedeno.txt,2006-01-19,SupAdmCo
3-4060-17_1.txt,III. US 4060/17,2018-03-27,ConCo,7 Afs 245/2016-34,0245_7Afs_1600034_20170113135752_prevedeno.txt,2017-01-12,SupAdmCo
3-4060-17_1.txt,III. US 4060/17,2018-03-27,ConCo,2 Afs 69/2004-52,0069_2Afs_0400052A_prevedeno.txt,2005-04-21,SupAdmCo
3-4060-17_1.txt,III. US 4060/17,2018-03-27,ConCo,3 Afs 243/2015-28,0243_3Afs_1500028_20160908130126_prevedeno.txt,2016-08-25,SupAdmCo
3-4060-17_1.txt,III. US 4060/17,2018-03-27,ConCo,1 Afs 15/2009-105,0015_1Afs_0900105A_prevedeno.txt,2009-02-19,SupAdmCo
3-4060-17_1.txt,III. US 4060/17,2018-03-27,ConCo,7 Afs 4/2008-64,0004_7Afs_0800064A_prevedeno.txt,2009-01-16,SupAdmCo
3-4060-17_1.txt,III. US 4060/17,2018-03-27,ConCo,2 Afs 79/2011-171,0079_2Afs_110_20120413115035_prevedeno.txt,2012-04-12,SupAdmCo
3-4060-17_1.txt,III. US 4060/17,2018-03-27,ConCo,6 Afs 161/2014-84,0161_6Afs_1400084_20151204100238_prevedeno.txt,2015-11-24,SupAdmCo
1-1657-16_1.txt,I. US 1657/16,2016-06-08,ConCo,6 Afs 116/2014-44,0116_6Afs_1400044_20150311101847_prevedeno.txt,2015-02-25,SupAdmCo
2-2272-17_1.txt,II. US 2272/17,2017-11-02,ConCo,5 As 221/2017-26,0221_5As__1700026_20170926093343_prevedeno.txt,2017-09-21,SupAdmCo
4-1856-16_1.txt,IV. US 1856/16,2017-03-23,ConCo,6 Afs 255/2015-45,0255_6Afs_1500045_20160624083802_prevedeno.txt,2016-06-09,SupAdmCo
4-1856-16_1.txt,IV. US 1856/16,2017-03-23,ConCo,4 Afs 22/2015,0022_4Afs_1500104_20160119115826_prevedeno.txt,2016-01-07,SupAdmCo
1-3619-12_1.txt,I. US 3619/12,2013-12-11,ConCo,6 Ao 6/2010-103,0006_6Ao__100_20110210034835_prevedeno.txt,2011-02-02,SupAdmCo
4-65-10_1.txt,IV. US 65/10,2010-03-01,ConCo,6 Ads 167/2009-87,0167_6Ads_0900087A_prevedeno.txt,2009-11-29,SupAdmCo
4-65-10_1.txt,IV. US 65/10,2010-03-01,ConCo,6 Ads 69/2009-76,0069_6Ads_0900076A_prevedeno.txt,2009-06-11,SupAdmCo
3-3802-17_1.txt,III. US 3802/17,2018-03-20,ConCo,2 As 21/2016-83,0021_2As__1600083_20160810090451_prevedeno.txt,2016-07-26,SupAdmCo
1-372-05.txt,I. US 372/05,2005-09-26,ConCo,6 Ads 7/2004-28,0007_6Ads_0400028A_prevedeno.txt,2005-03-23,SupAdmCo
3-665-11_2.txt,III. US 665/11,2013-09-10,ConCo,4 Azs 10/2010-99,0010_4Azs_1000_b6bbc6e8_6e06_443f_8ebb_9a5ac2bf38c0_prevedeno.txt,2010-08-10,SupAdmCo
1-1238-08_1.txt,I. US 1238/08,2008-07-14,ConCo,1 Afs 24/2005-70,0024_1Afs_0500070A_prevedeno.txt,2006-02-01,SupAdmCo
1-1238-08_1.txt,I. US 1238/08,2008-07-14,ConCo,2 As 53/2004,0053_2As__0400076A_prevedeno.txt,2005-04-21,SupAdmCo
1-3158-17_1.txt,I. US 3158/17,2018-05-15,ConCo,1 As 51/2011-135,0051_1As__110_20110726073920_prevedeno.txt,2011-06-29,SupAdmCo
4-1463-09_1.txt,IV. US 1463/09,2010-11-15,ConCo,8 Ans 3/2008-61,0003_8Ans_0800061A_prevedeno.txt,2008-03-31,SupAdmCo
2-409-14_1.txt,II. US 409/14,2014-04-15,ConCo,8 As 6/2011-120,0006_8As__110_20120425085147_prevedeno.txt,2012-04-03,SupAdmCo
Pl-17-09_1.txt,Pl. US 17/09,2009-12-01,ConCo,2 Azs 117/2004,0117_2Azs_0400054A_prevedeno.txt,2004-11-26,SupAdmCo
3-1443-16_1.txt,III. US 1443/16,2016-09-06,ConCo,6 Ao 7/2011,0007_6Ao__110_20120223024150_prevedeno.txt,2012-02-08,SupAdmCo
3-270-14_1.txt,III. US 270/14,2014-04-30,ConCo,7 Aps 3/2008,0003_7Aps_080_20110112025609_prevedeno.txt,2010-12-17,SupAdmCo
3-2811-09_1.txt,III. US 2811/09,2009-12-10,ConCo,2 Afs 29/2009-60,0029_2Afs_0900060A_prevedeno.txt,2009-07-15,SupAdmCo
1-2950-09_1.txt,I. US 2950/09,2010-01-12,ConCo,7 Afs 35/2009-55,0035_7Afs_0900055A_prevedeno.txt,2009-08-13,SupAdmCo
1-2950-09_1.txt,I. US 2950/09,2010-01-12,ConCo,7 Afs 54/2008-101,0054_7Afs_0800101A_prevedeno.txt,2009-03-31,SupAdmCo
2-456-06.txt,II. US 456/06,2006-08-31,ConCo,4 As 31/2003-111,0031_4As__0300111A_prevedeno.txt,2004-12-22,SupAdmCo
3-3935-14_1.txt,III. US 3935/14,2015-02-19,ConCo,6 Ads 10/2012-41,0010_6Ads_12_20120618043213_prevedeno.txt,2012-05-23,SupAdmCo
1-926-17_1.txt,I. US 926/17,2018-03-07,ConCo,2 Ads 324/2016-17,0324_2Ads_1600017_20170126142149_prevedeno.txt,2017-01-25,SupAdmCo
1-926-17_1.txt,I. US 926/17,2018-03-07,ConCo,6 Ads 279/2016-20,0279_6Ads_1600020_20170203103319_prevedeno.txt,2017-01-25,SupAdmCo
2-1062-08_1.txt,II. US 1062/08,2009-06-25,ConCo,2 As 21/2004-67,0021_2As__0400067A_prevedeno.txt,2004-12-16,SupAdmCo
3-3114-17_1.txt,III. US 3114/17,2018-05-15,ConCo,1 As 39/2006-55,0039_1As__0600055A_prevedeno.txt,2007-06-14,SupAdmCo
3-3114-17_1.txt,III. US 3114/17,2018-05-15,ConCo,1 As 13/2007-63,0013_1As__0700063A_prevedeno.txt,2007-08-29,SupAdmCo
3-3114-17_1.txt,III. US 3114/17,2018-05-15,ConCo,1 As 50/2014-69,0050_1As__1400069_20180302103514_20180402142049_prevedeno.txt,2014-05-07,SupAdmCo
3-3114-17_1.txt,III. US 3114/17,2018-05-15,ConCo,2 As 21/2016-68,0021_2As__1600068_20160218105310_prevedeno.txt,2016-02-17,SupAdmCo
3-3114-17_1.txt,III. US 3114/17,2018-05-15,ConCo,6 As 340/2017-33,0340_6As__1700033_20180129153613_20180131140100_prevedeno.txt,2017-11-08,SupAdmCo
3-3685-15_1.txt,III. US 3685/15,2016-10-18,ConCo,1 Afs 23/2012-102,0023_1Afs_120_20130212120740_prevedeno.txt,2012-11-28,SupAdmCo
4-184-13_1.txt,IV. US 184/13,2014-03-10,ConCo,4 Ads 35/2013-37,0035_4Ads_130_20140129083737_prevedeno.txt,2014-01-23,SupAdmCo
1-2517-11_1.txt,I. US 2517/11,2013-03-05,ConCo,9 As 30/2009-163,0030_9As__0900_36c534e0_58b1_4dc5_bee4_03d3ff4ad0bb_prevedeno.txt,2010-03-18,SupAdmCo
1-2517-11_1.txt,I. US 2517/11,2013-03-05,ConCo,9 As 98/2010-241,0098_9As__100_20110608013002_prevedeno.txt,2011-05-12,SupAdmCo
3-483-12_1.txt,III. US 483/12,2013-02-13,ConCo,2 Afs 158/2005-82,0158_2Afs_0500082A_prevedeno.txt,2006-04-27,SupAdmCo
3-483-12_1.txt,III. US 483/12,2013-02-13,ConCo,1 Afs 7/2007-169,0007_1Afs_0700169A_prevedeno.txt,2007-11-29,SupAdmCo
3-483-12_1.txt,III. US 483/12,2013-02-13,ConCo,8 As 64/2011-65,0064_8As__110_20120820012536_prevedeno.txt,2012-07-20,SupAdmCo
1-1953-17_1.txt,I. US 1953/17,2017-08-29,ConCo,4 Azs 149/2004-52,0149_4Azs_0400052A_prevedeno.txt,2004-10-27,SupAdmCo
1-1953-17_1.txt,I. US 1953/17,2017-08-29,ConCo,3 Azs 18/2004-37,0018_3Azs_0400037A_prevedeno.txt,2004-04-13,SupAdmCo
2-2747-08_1.txt,II. US 2747/08,2009-04-21,ConCo,2 Afs 31/2005-57,0031_2Afs_0500057A_prevedeno.txt,2006-01-24,SupAdmCo
2-2747-08_1.txt,II. US 2747/08,2009-04-21,ConCo,9 Afs 86/2007-161,0086_9Afs_0700161A_prevedeno.txt,2007-11-23,SupAdmCo
2-2747-08_1.txt,II. US 2747/08,2009-04-21,ConCo,5 Afs 170/2006,0170_5Afs_0600164A_prevedeno.txt,2007-07-18,SupAdmCo
2-483-18_1.txt,II. US 483/18,2018-03-06,ConCo,2 Afs 69/2012-114,0069_2Afs_1200114_20180214145248_20180416134120_prevedeno.txt,2012-12-11,SupAdmCo
2-2787-07_1.txt,II. US 2787/07,2007-11-08,ConCo,2 As 27/2004,0027_2As__0400078A_prevedeno.txt,2004-10-12,SupAdmCo
2-2787-07_1.txt,II. US 2787/07,2007-11-08,ConCo,1 Afs 86/2004,0086_1Afs_0400054A_prevedeno.txt,2005-11-26,SupAdmCo
1-4022-14_1.txt,I. US 4022/14,2015-02-24,ConCo,2 Afs 101/2005-39,0101_2Afs_0500067A_prevedeno.txt,2006-05-18,SupAdmCo
3-509-05.txt,III. US 509/05,2005-10-20,ConCo,3 Azs 95/2005-123,0095_3Azs_0500123A_prevedeno.txt,2005-07-21,SupAdmCo
2-261-15_1.txt,II. US 261/15,2015-03-17,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
1-3057-07_1.txt,I. US 3057/07,2011-09-01,ConCo,2 Aps 5/2006-98,0005_2Aps_0600098A_prevedeno.txt,2007-05-15,SupAdmCo
1-3057-07_1.txt,I. US 3057/07,2011-09-01,ConCo,7 Afs 187/2006-85,0187_7Afs_0600085A_prevedeno.txt,2007-09-19,SupAdmCo
1-3057-07_1.txt,I. US 3057/07,2011-09-01,ConCo,2 Afs 69/2004-52,0069_2Afs_0400052A_prevedeno.txt,2005-04-21,SupAdmCo
1-3057-07_1.txt,I. US 3057/07,2011-09-01,ConCo,5 Afs 43/2008-60,0043_5Afs_0800060A_prevedeno.txt,2009-02-19,SupAdmCo
1-3057-07_1.txt,I. US 3057/07,2011-09-01,ConCo,2 Aps 2/2009,0002_2Aps_0900_d687892d_d023_4fe4_aa0e_ff5c21a5fc16_prevedeno.txt,2009-12-03,SupAdmCo
Pl-6-05.txt,Pl. US 6/05,2005-12-13,ConCo,Konf 80/2003,008011Konf0300008A_prevedeno.txt,2004-11-24,SupAdmCo
3-1262-10_1.txt,III. US 1262/10,2012-08-23,ConCo,7 Afs 45/2007,0045_7Afs_0700251A_prevedeno.txt,2007-08-23,SupAdmCo
3-1262-10_1.txt,III. US 1262/10,2012-08-23,ConCo,4 Ads 77/2008,0077_4Ads_0800063A_prevedeno.txt,2009-06-16,SupAdmCo
1-1686-08_1.txt,I. US 1686/08,2008-11-18,ConCo,3 Ads 33/2007-99,0033_3Ads_0700099A_prevedeno.txt,2008-04-16,SupAdmCo
4-482-05.txt,IV. US 482/05,2005-12-20,ConCo,3 Ads 70/2004,0070_3Ads_0400048A_prevedeno.txt,2005-05-25,SupAdmCo
3-3346-09_1.txt,III. US 3346/09,2010-01-14,ConCo,3 Aps 3/2009,0003_3Aps_0900082A_prevedeno.txt,2009-06-30,SupAdmCo
3-2984-09_1.txt,III. US 2984/09,2010-11-23,ConCo,6 As 40/2006-87,0040_6As__0600087A_prevedeno.txt,2007-04-26,SupAdmCo
3-2988-07_1.txt,III. US 2988/07,2008-01-31,ConCo,2 Afs 205/2006,0205_2Afs_0600073A_prevedeno.txt,2007-11-04,SupAdmCo
2-2598-14_1.txt,II. US 2598/14,2015-11-12,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
4-363-09_1.txt,IV. US 363/09,2009-05-14,ConCo,6 Ads 105/2008-39,0105_6Ads_0800039A_prevedeno.txt,2008-11-27,SupAdmCo
4-2096-18_1.txt,IV. US 2096/18,2018-09-18,ConCo,4 As 7/2012-82,0007_4As__120_20140116073633_prevedeno.txt,2013-12-20,SupAdmCo
3-2974-14_1.txt,III. US 2974/14,2014-10-23,ConCo,5 Ao 7/2010,0007_5Ao__100_20110203020754_prevedeno.txt,2011-01-21,SupAdmCo
3-880-08_1.txt,III. US 880/08,2009-01-28,ConCo,1 As 26/2008,0026_1As__0800069A_prevedeno.txt,2008-06-18,SupAdmCo
3-880-08_1.txt,III. US 880/08,2009-01-28,ConCo,6 As 18/2005,0018_6As__0500055A_prevedeno.txt,2006-03-06,SupAdmCo
3-880-08_1.txt,III. US 880/08,2009-01-28,ConCo,1 As 26/2008-69,0026_1As__0800069A_prevedeno.txt,2008-06-18,SupAdmCo
4-1469-17_1.txt,IV. US 1469/17,2017-06-13,ConCo,4 As 72/2012-52,0072_4As__120_20130221103138_prevedeno.txt,2013-01-24,SupAdmCo
1-1781-16_1.txt,I. US 1781/16,2016-06-14,ConCo,1 Ads 20/2003-24,0020_1Ads_0300024A_prevedeno.txt,2005-08-24,SupAdmCo
2-1821-14_1.txt,II. US 1821/14,2015-01-20,ConCo,Na 50/2005-25,0050_0Na__0500025A_prevedeno.txt,2005-07-25,SupAdmCo
2-1821-14_1.txt,II. US 1821/14,2015-01-20,ConCo,6 Ads 88/2010-194,0088_6Ads_100_20110112072645_prevedeno.txt,2010-12-15,SupAdmCo
3-2900-12_1.txt,III. US 2900/12,2014-02-27,ConCo,4 Ans 3/2005,0003_4Ans_0500148A_prevedeno.txt,2006-02-23,SupAdmCo
4-952-16_1.txt,IV. US 952/16,2016-09-27,ConCo,1 As 232/2015-44,0232_1As__1500044_20160126092159_prevedeno.txt,2016-01-13,SupAdmCo
1-2086-17_1.txt,I. US 2086/17,2017-08-10,ConCo,4 As 132/2015-87,0132_4As__1500087_20180131132949_20180315164038_prevedeno.txt,2015-07-13,SupAdmCo
1-2086-17_1.txt,I. US 2086/17,2017-08-10,ConCo,2 As 103/2015-157,0103_2As__1500157_20150709090024_prevedeno.txt,2015-07-08,SupAdmCo
2-3911-13_1.txt,II. US 3911/13,2015-09-15,ConCo,6 Ads 76/2012-63,0076_6Ads_120_20121109101904_prevedeno.txt,2012-11-07,SupAdmCo
1-374-05.txt,I. US 374/05,2006-04-05,ConCo,2 Afs 162/2004,0162_2Afs_0400123A_prevedeno.txt,2005-04-12,SupAdmCo
2-1566-15_1.txt,II. US 1566/15,2016-01-26,ConCo,4 As 90/2006-123,0090_4As__0600123A_prevedeno.txt,2008-07-23,SupAdmCo
1-663-05.txt,I. US 663/05,2006-02-24,ConCo,5 Afs 15/2004-84,0015_5Afs_0400084A_prevedeno.txt,2005-08-16,SupAdmCo
1-145-09_1.txt,I. US 145/09,2012-02-21,ConCo,1 As 84/2008-39,0084_1As__0800039A_prevedeno.txt,2008-11-09,SupAdmCo
1-145-09_1.txt,I. US 145/09,2012-02-21,ConCo,7 As 60/2008-35,0060_7As__0800035A_prevedeno.txt,2008-11-30,SupAdmCo
1-145-09_1.txt,I. US 145/09,2012-02-21,ConCo,2 As 73/2008-36,0073_2As__0800036A_prevedeno.txt,2008-11-23,SupAdmCo
1-145-09_1.txt,I. US 145/09,2012-02-21,ConCo,7 As 26/2009,0026_7As__0900_20101027030337_prevedeno.txt,2010-09-07,SupAdmCo
1-1352-17_2.txt,I. US 1352/17,2017-08-29,ConCo,5 Afs 91/2012-41,0091_5Afs_1200041_20150731130829_prevedeno.txt,2015-07-01,SupAdmCo
4-3021-15_1.txt,IV. US 3021/15,2016-02-10,ConCo,6 Ads 160/2011-93,0160_6Ads_11_20120503020454_prevedeno.txt,2012-04-04,SupAdmCo
4-3021-15_1.txt,IV. US 3021/15,2016-02-10,ConCo,3 Ads 94/2012-31,0094_3Ads_12_20130911155832_prevedeno.txt,2013-09-10,SupAdmCo
2-376-12_3.txt,II. US 376/12,2013-03-14,ConCo,6 As 40/2006-87,0040_6As__0600087A_prevedeno.txt,2007-04-26,SupAdmCo
1-629-10_1.txt,I. US 629/10,2010-08-24,ConCo,9 Afs 55/2009-55,0055_9Afs_0900_190dd1e4_24a2_44dc_928b_fdd47dae95bd_prevedeno.txt,2010-01-20,SupAdmCo
1-629-10_1.txt,I. US 629/10,2010-08-24,ConCo,2 Afs 159/2005-43,0159_2Afs_0500043A_prevedeno.txt,2007-02-22,SupAdmCo
1-629-10_1.txt,I. US 629/10,2010-08-24,ConCo,2 Afs 207/2005-55,0207_2Afs_0500055A_prevedeno.txt,2006-07-27,SupAdmCo
1-629-10_1.txt,I. US 629/10,2010-08-24,ConCo,1 Afs 85/2005-45,0085_1Afs_0500045A_prevedeno.txt,2006-05-24,SupAdmCo
1-629-10_1.txt,I. US 629/10,2010-08-24,ConCo,9 Afs 94/2008-52,0094_9Afs_0800052A_prevedeno.txt,2009-05-26,SupAdmCo
1-629-10_1.txt,I. US 629/10,2010-08-24,ConCo,2 Afs 159/2005,0159_2Afs_0500043A_prevedeno.txt,2007-02-22,SupAdmCo
1-489-12_1.txt,I. US 489/12,2012-02-22,ConCo,2 As 113/2011,0113_2As__110_20111202103521_prevedeno.txt,2011-12-01,SupAdmCo
1-1783-10_2.txt,I. US 1783/10,2010-11-16,ConCo,2 Ans 8/2008-52,0008_2Ans_0800052A_prevedeno.txt,2008-12-16,SupAdmCo
1-1783-10_2.txt,I. US 1783/10,2010-11-16,ConCo,8 Ans 4/2006-68,0004_8Ans_0600068A_prevedeno.txt,2007-02-28,SupAdmCo
1-1783-10_2.txt,I. US 1783/10,2010-11-16,ConCo,2 Ans 9/2008-55,0009_2Ans_0800055A_prevedeno.txt,2008-12-16,SupAdmCo
4-3904-16_1.txt,IV. US 3904/16,2016-12-13,ConCo,7 As 323/2015-37,0323_7As__1500037_20160302145742_prevedeno.txt,2016-02-17,SupAdmCo
4-3904-16_1.txt,IV. US 3904/16,2016-12-13,ConCo,6 As 285/2014-32,0285_6As__1400032_20150227103625_prevedeno.txt,2015-02-24,SupAdmCo
3-2929-15_1.txt,III. US 2929/15,2016-04-26,ConCo,4 Afs 35/2015-84,0035_4Afs_1500084_20150727130019_prevedeno.txt,2015-07-08,SupAdmCo
3-201-15_1.txt,III. US 201/15,2015-08-12,ConCo,2 As 22/2004-68,0022_2As__0400068A_prevedeno.txt,2004-09-30,SupAdmCo
2-2083-15_1.txt,II. US 2083/15,2015-08-11,ConCo,8 Afs 21/2014-30,0021_8Afs_1400030_20141021100539_prevedeno.txt,2014-11-13,SupAdmCo
4-1566-17_1.txt,IV. US 1566/17,2017-08-02,ConCo,1 Afs 171/2015-41,0171_1Afs_1500041_20150924150019_prevedeno.txt,2015-08-27,SupAdmCo
4-1566-17_1.txt,IV. US 1566/17,2017-08-02,ConCo,6 Ads 19/2005-123,0019_6Ads_0500123A_prevedeno.txt,2008-11-25,SupAdmCo
4-1566-17_1.txt,IV. US 1566/17,2017-08-02,ConCo,2 Afs 52/2006-86,0052_2Afs_0600086A_prevedeno.txt,2007-06-12,SupAdmCo
3-778-07_1.txt,III. US 778/07,2007-10-31,ConCo,2 Azs 27/2003-59,0027_2Azs_0300059A_prevedeno.txt,2003-11-20,SupAdmCo
3-778-07_1.txt,III. US 778/07,2007-10-31,ConCo,3 Azs 360/2005,0360_3Azs_0500061A_prevedeno.txt,2005-12-15,SupAdmCo
3-778-07_1.txt,III. US 778/07,2007-10-31,ConCo,2 Azs 94/2005,0094_2Azs_0500038A_prevedeno.txt,2005-06-02,SupAdmCo
3-778-07_1.txt,III. US 778/07,2007-10-31,ConCo,4 Azs 35/2003,0035_4Azs_0300071A_prevedeno.txt,2004-02-10,SupAdmCo
3-778-07_1.txt,III. US 778/07,2007-10-31,ConCo,1 Azs 13/2006-39,0013_1Azs_0600039A_prevedeno.txt,2006-04-26,SupAdmCo
1-2944-15_1.txt,I. US 2944/15,2015-11-25,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
2-3110-07_1.txt,II. US 3110/07,2008-03-06,ConCo,1 As 23/2007,0023_1As__0700078A_prevedeno.txt,2007-08-29,SupAdmCo
1-1742-15_1.txt,I. US 1742/15,2015-07-08,ConCo,9 Afs 139/2013-30,0139_9Afs_13_20140821130532_prevedeno.txt,2014-08-21,SupAdmCo
3-3343-13_1.txt,III. US 3343/13,2013-11-27,ConCo,2 Afs 68/2012,0068_2Afs_1200044_20141030095316_prevedeno.txt,2014-11-29,SupAdmCo
3-3343-13_1.txt,III. US 3343/13,2013-11-27,ConCo,2 Afs 68/2013,0068_2Afs_130_20131008131604_prevedeno.txt,2013-11-07,SupAdmCo
3-3343-13_1.txt,III. US 3343/13,2013-11-27,ConCo,2 Afs 66/2013,0066_2Afs_130_20131008130449_prevedeno.txt,2013-11-07,SupAdmCo
3-3343-13_1.txt,III. US 3343/13,2013-11-27,ConCo,4 Azs 1/2011-89,0001_4Azs_1100_20120425115449_prevedeno.txt,2012-03-30,SupAdmCo
3-1559-17_1.txt,III. US 1559/17,2018-01-09,ConCo,3 Ads 47/2008-80,0047_3Ads_0800080A_prevedeno.txt,2008-11-23,SupAdmCo
3-1559-17_1.txt,III. US 1559/17,2018-01-09,ConCo,4 Ads 13/2010-80,0013_4Ads_1000_689c8c38_4b4f_4111_8539_b3b7662e1f24_prevedeno.txt,2010-08-24,SupAdmCo
2-874-09_1.txt,II. US 874/09,2009-06-25,ConCo,9 Afs 115/2008-34,0115_9Afs_0800034A_prevedeno.txt,2009-01-22,SupAdmCo
4-3413-17_1.txt,IV. US 3413/17,2017-11-22,ConCo,6 As 109/2017-35,0109_6As__1700035_20170830105831_prevedeno.txt,2017-08-16,SupAdmCo
2-446-14_1.txt,II. US 446/14,2014-04-29,ConCo,6 As 22/2013-27,0022_6As__130_20130618095722_prevedeno.txt,2013-05-22,SupAdmCo
2-446-14_1.txt,II. US 446/14,2014-04-29,ConCo,6 As 145/2013-9,0145_6As__13_20131220111705_prevedeno.txt,2013-12-18,SupAdmCo
1-3455-11_1.txt,I. US 3455/11,2013-04-30,ConCo,3 Ads 76/2011-69,0076_3Ads_110_20110908091143_prevedeno.txt,2011-08-25,SupAdmCo
1-3455-11_1.txt,I. US 3455/11,2013-04-30,ConCo,4 Ads 120/2009-88,0120_4Ads_0900_c8d56f0a_ab0e_4df5_8256_cfa0db215c88_prevedeno.txt,2010-02-25,SupAdmCo
3-924-06_1.txt,III. US 924/06,2007-11-29,ConCo,2 Afs 81/2004-54,0081_2Afs_0400054A_prevedeno.txt,2005-11-26,SupAdmCo
2-626-05.txt,II. US 626/05,2006-03-28,ConCo,1 As 1/2006,0001_1As__0600120A_prevedeno.txt,2007-03-14,SupAdmCo
1-3323-13_1.txt,I. US 3323/13,2014-02-27,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
